image,image_path,sequence,image_number,emotion
S506_001_00000020.png,../01_raw_data/CK+/cohn-kanade-images/S506/001/S506_001_00000020.png,S506_001,20,1
S506_001_00000034.png,../01_raw_data/CK+/cohn-kanade-images/S506/001/S506_001_00000034.png,S506_001,34,1
S506_001_00000008.png,../01_raw_data/CK+/cohn-kanade-images/S506/001/S506_001_00000008.png,S506_001,8,1
S506_001_00000009.png,../01_raw_data/CK+/cohn-kanade-images/S506/001/S506_001_00000009.png,S506_001,9,1
S506_001_00000035.png,../01_raw_data/CK+/cohn-kanade-images/S506/001/S506_001_00000035.png,S506_001,35,1
S506_001_00000021.png,../01_raw_data/CK+/cohn-kanade-images/S506/001/S506_001_00000021.png,S506_001,21,1
S506_001_00000037.png,../01_raw_data/CK+/cohn-kanade-images/S506/001/S506_001_00000037.png,S506_001,37,1
S506_001_00000023.png,../01_raw_data/CK+/cohn-kanade-images/S506/001/S506_001_00000023.png,S506_001,23,1
S506_001_00000022.png,../01_raw_data/CK+/cohn-kanade-images/S506/001/S506_001_00000022.png,S506_001,22,1
S506_001_00000036.png,../01_raw_data/CK+/cohn-kanade-images/S506/001/S506_001_00000036.png,S506_001,36,1
S506_001_00000013.png,../01_raw_data/CK+/cohn-kanade-images/S506/001/S506_001_00000013.png,S506_001,13,1
S506_001_00000007.png,../01_raw_data/CK+/cohn-kanade-images/S506/001/S506_001_00000007.png,S506_001,7,1
S506_001_00000006.png,../01_raw_data/CK+/cohn-kanade-images/S506/001/S506_001_00000006.png,S506_001,6,1
S506_001_00000012.png,../01_raw_data/CK+/cohn-kanade-images/S506/001/S506_001_00000012.png,S506_001,12,1
S506_001_00000038.png,../01_raw_data/CK+/cohn-kanade-images/S506/001/S506_001_00000038.png,S506_001,38,1
S506_001_00000004.png,../01_raw_data/CK+/cohn-kanade-images/S506/001/S506_001_00000004.png,S506_001,4,0
S506_001_00000010.png,../01_raw_data/CK+/cohn-kanade-images/S506/001/S506_001_00000010.png,S506_001,10,1
S506_001_00000011.png,../01_raw_data/CK+/cohn-kanade-images/S506/001/S506_001_00000011.png,S506_001,11,1
S506_001_00000005.png,../01_raw_data/CK+/cohn-kanade-images/S506/001/S506_001_00000005.png,S506_001,5,1
S506_001_00000039.png,../01_raw_data/CK+/cohn-kanade-images/S506/001/S506_001_00000039.png,S506_001,39,1
S506_001_00000001.png,../01_raw_data/CK+/cohn-kanade-images/S506/001/S506_001_00000001.png,S506_001,1,0
S506_001_00000015.png,../01_raw_data/CK+/cohn-kanade-images/S506/001/S506_001_00000015.png,S506_001,15,1
S506_001_00000029.png,../01_raw_data/CK+/cohn-kanade-images/S506/001/S506_001_00000029.png,S506_001,29,1
S506_001_00000028.png,../01_raw_data/CK+/cohn-kanade-images/S506/001/S506_001_00000028.png,S506_001,28,1
S506_001_00000014.png,../01_raw_data/CK+/cohn-kanade-images/S506/001/S506_001_00000014.png,S506_001,14,1
S506_001_00000016.png,../01_raw_data/CK+/cohn-kanade-images/S506/001/S506_001_00000016.png,S506_001,16,1
S506_001_00000002.png,../01_raw_data/CK+/cohn-kanade-images/S506/001/S506_001_00000002.png,S506_001,2,0
S506_001_00000003.png,../01_raw_data/CK+/cohn-kanade-images/S506/001/S506_001_00000003.png,S506_001,3,0
S506_001_00000017.png,../01_raw_data/CK+/cohn-kanade-images/S506/001/S506_001_00000017.png,S506_001,17,1
S506_006_00000042.png,../01_raw_data/CK+/cohn-kanade-images/S506/006/S506_006_00000042.png,S506_006,42,6
S506_006_00000040.png,../01_raw_data/CK+/cohn-kanade-images/S506/006/S506_006_00000040.png,S506_006,40,6
S506_006_00000041.png,../01_raw_data/CK+/cohn-kanade-images/S506/006/S506_006_00000041.png,S506_006,41,6
S506_006_00000032.png,../01_raw_data/CK+/cohn-kanade-images/S506/006/S506_006_00000032.png,S506_006,32,6
S506_006_00000026.png,../01_raw_data/CK+/cohn-kanade-images/S506/006/S506_006_00000026.png,S506_006,26,6
S506_006_00000027.png,../01_raw_data/CK+/cohn-kanade-images/S506/006/S506_006_00000027.png,S506_006,27,6
S506_006_00000033.png,../01_raw_data/CK+/cohn-kanade-images/S506/006/S506_006_00000033.png,S506_006,33,6
S506_006_00000019.png,../01_raw_data/CK+/cohn-kanade-images/S506/006/S506_006_00000019.png,S506_006,19,6
S506_006_00000025.png,../01_raw_data/CK+/cohn-kanade-images/S506/006/S506_006_00000025.png,S506_006,25,6
S506_006_00000031.png,../01_raw_data/CK+/cohn-kanade-images/S506/006/S506_006_00000031.png,S506_006,31,6
S506_006_00000030.png,../01_raw_data/CK+/cohn-kanade-images/S506/006/S506_006_00000030.png,S506_006,30,6
S506_006_00000024.png,../01_raw_data/CK+/cohn-kanade-images/S506/006/S506_006_00000024.png,S506_006,24,6
S506_006_00000018.png,../01_raw_data/CK+/cohn-kanade-images/S506/006/S506_006_00000018.png,S506_006,18,6
S506_006_00000020.png,../01_raw_data/CK+/cohn-kanade-images/S506/006/S506_006_00000020.png,S506_006,20,6
S506_006_00000034.png,../01_raw_data/CK+/cohn-kanade-images/S506/006/S506_006_00000034.png,S506_006,34,6
S506_006_00000008.png,../01_raw_data/CK+/cohn-kanade-images/S506/006/S506_006_00000008.png,S506_006,8,6
S506_006_00000009.png,../01_raw_data/CK+/cohn-kanade-images/S506/006/S506_006_00000009.png,S506_006,9,6
S506_006_00000035.png,../01_raw_data/CK+/cohn-kanade-images/S506/006/S506_006_00000035.png,S506_006,35,6
S506_006_00000021.png,../01_raw_data/CK+/cohn-kanade-images/S506/006/S506_006_00000021.png,S506_006,21,6
S506_006_00000037.png,../01_raw_data/CK+/cohn-kanade-images/S506/006/S506_006_00000037.png,S506_006,37,6
S506_006_00000023.png,../01_raw_data/CK+/cohn-kanade-images/S506/006/S506_006_00000023.png,S506_006,23,6
S506_006_00000022.png,../01_raw_data/CK+/cohn-kanade-images/S506/006/S506_006_00000022.png,S506_006,22,6
S506_006_00000036.png,../01_raw_data/CK+/cohn-kanade-images/S506/006/S506_006_00000036.png,S506_006,36,6
S506_006_00000013.png,../01_raw_data/CK+/cohn-kanade-images/S506/006/S506_006_00000013.png,S506_006,13,6
S506_006_00000007.png,../01_raw_data/CK+/cohn-kanade-images/S506/006/S506_006_00000007.png,S506_006,7,6
S506_006_00000006.png,../01_raw_data/CK+/cohn-kanade-images/S506/006/S506_006_00000006.png,S506_006,6,6
S506_006_00000012.png,../01_raw_data/CK+/cohn-kanade-images/S506/006/S506_006_00000012.png,S506_006,12,6
S506_006_00000038.png,../01_raw_data/CK+/cohn-kanade-images/S506/006/S506_006_00000038.png,S506_006,38,6
S506_006_00000004.png,../01_raw_data/CK+/cohn-kanade-images/S506/006/S506_006_00000004.png,S506_006,4,0
S506_006_00000010.png,../01_raw_data/CK+/cohn-kanade-images/S506/006/S506_006_00000010.png,S506_006,10,6
S506_006_00000011.png,../01_raw_data/CK+/cohn-kanade-images/S506/006/S506_006_00000011.png,S506_006,11,6
S506_006_00000005.png,../01_raw_data/CK+/cohn-kanade-images/S506/006/S506_006_00000005.png,S506_006,5,6
S506_006_00000039.png,../01_raw_data/CK+/cohn-kanade-images/S506/006/S506_006_00000039.png,S506_006,39,6
S506_006_00000001.png,../01_raw_data/CK+/cohn-kanade-images/S506/006/S506_006_00000001.png,S506_006,1,0
S506_006_00000015.png,../01_raw_data/CK+/cohn-kanade-images/S506/006/S506_006_00000015.png,S506_006,15,6
S506_006_00000029.png,../01_raw_data/CK+/cohn-kanade-images/S506/006/S506_006_00000029.png,S506_006,29,6
S506_006_00000028.png,../01_raw_data/CK+/cohn-kanade-images/S506/006/S506_006_00000028.png,S506_006,28,6
S506_006_00000014.png,../01_raw_data/CK+/cohn-kanade-images/S506/006/S506_006_00000014.png,S506_006,14,6
S506_006_00000016.png,../01_raw_data/CK+/cohn-kanade-images/S506/006/S506_006_00000016.png,S506_006,16,6
S506_006_00000002.png,../01_raw_data/CK+/cohn-kanade-images/S506/006/S506_006_00000002.png,S506_006,2,0
S506_006_00000003.png,../01_raw_data/CK+/cohn-kanade-images/S506/006/S506_006_00000003.png,S506_006,3,0
S506_006_00000017.png,../01_raw_data/CK+/cohn-kanade-images/S506/006/S506_006_00000017.png,S506_006,17,6
S506_004_00000001.png,../01_raw_data/CK+/cohn-kanade-images/S506/004/S506_004_00000001.png,S506_004,1,0
S506_004_00000015.png,../01_raw_data/CK+/cohn-kanade-images/S506/004/S506_004_00000015.png,S506_004,15,4
S506_004_00000029.png,../01_raw_data/CK+/cohn-kanade-images/S506/004/S506_004_00000029.png,S506_004,29,4
S506_004_00000028.png,../01_raw_data/CK+/cohn-kanade-images/S506/004/S506_004_00000028.png,S506_004,28,4
S506_004_00000014.png,../01_raw_data/CK+/cohn-kanade-images/S506/004/S506_004_00000014.png,S506_004,14,4
S506_004_00000016.png,../01_raw_data/CK+/cohn-kanade-images/S506/004/S506_004_00000016.png,S506_004,16,4
S506_004_00000002.png,../01_raw_data/CK+/cohn-kanade-images/S506/004/S506_004_00000002.png,S506_004,2,0
S506_004_00000003.png,../01_raw_data/CK+/cohn-kanade-images/S506/004/S506_004_00000003.png,S506_004,3,0
S506_004_00000017.png,../01_raw_data/CK+/cohn-kanade-images/S506/004/S506_004_00000017.png,S506_004,17,4
S506_004_00000013.png,../01_raw_data/CK+/cohn-kanade-images/S506/004/S506_004_00000013.png,S506_004,13,4
S506_004_00000007.png,../01_raw_data/CK+/cohn-kanade-images/S506/004/S506_004_00000007.png,S506_004,7,4
S506_004_00000006.png,../01_raw_data/CK+/cohn-kanade-images/S506/004/S506_004_00000006.png,S506_004,6,4
S506_004_00000012.png,../01_raw_data/CK+/cohn-kanade-images/S506/004/S506_004_00000012.png,S506_004,12,4
S506_004_00000038.png,../01_raw_data/CK+/cohn-kanade-images/S506/004/S506_004_00000038.png,S506_004,38,4
S506_004_00000004.png,../01_raw_data/CK+/cohn-kanade-images/S506/004/S506_004_00000004.png,S506_004,4,0
S506_004_00000010.png,../01_raw_data/CK+/cohn-kanade-images/S506/004/S506_004_00000010.png,S506_004,10,4
S506_004_00000011.png,../01_raw_data/CK+/cohn-kanade-images/S506/004/S506_004_00000011.png,S506_004,11,4
S506_004_00000005.png,../01_raw_data/CK+/cohn-kanade-images/S506/004/S506_004_00000005.png,S506_004,5,4
S506_004_00000020.png,../01_raw_data/CK+/cohn-kanade-images/S506/004/S506_004_00000020.png,S506_004,20,4
S506_004_00000034.png,../01_raw_data/CK+/cohn-kanade-images/S506/004/S506_004_00000034.png,S506_004,34,4
S506_004_00000008.png,../01_raw_data/CK+/cohn-kanade-images/S506/004/S506_004_00000008.png,S506_004,8,4
S506_004_00000009.png,../01_raw_data/CK+/cohn-kanade-images/S506/004/S506_004_00000009.png,S506_004,9,4
S506_004_00000035.png,../01_raw_data/CK+/cohn-kanade-images/S506/004/S506_004_00000035.png,S506_004,35,4
S506_004_00000021.png,../01_raw_data/CK+/cohn-kanade-images/S506/004/S506_004_00000021.png,S506_004,21,4
S506_004_00000037.png,../01_raw_data/CK+/cohn-kanade-images/S506/004/S506_004_00000037.png,S506_004,37,4
S506_004_00000023.png,../01_raw_data/CK+/cohn-kanade-images/S506/004/S506_004_00000023.png,S506_004,23,4
S506_004_00000022.png,../01_raw_data/CK+/cohn-kanade-images/S506/004/S506_004_00000022.png,S506_004,22,4
S506_004_00000036.png,../01_raw_data/CK+/cohn-kanade-images/S506/004/S506_004_00000036.png,S506_004,36,4
S506_004_00000032.png,../01_raw_data/CK+/cohn-kanade-images/S506/004/S506_004_00000032.png,S506_004,32,4
S506_004_00000026.png,../01_raw_data/CK+/cohn-kanade-images/S506/004/S506_004_00000026.png,S506_004,26,4
S506_004_00000027.png,../01_raw_data/CK+/cohn-kanade-images/S506/004/S506_004_00000027.png,S506_004,27,4
S506_004_00000033.png,../01_raw_data/CK+/cohn-kanade-images/S506/004/S506_004_00000033.png,S506_004,33,4
S506_004_00000019.png,../01_raw_data/CK+/cohn-kanade-images/S506/004/S506_004_00000019.png,S506_004,19,4
S506_004_00000025.png,../01_raw_data/CK+/cohn-kanade-images/S506/004/S506_004_00000025.png,S506_004,25,4
S506_004_00000031.png,../01_raw_data/CK+/cohn-kanade-images/S506/004/S506_004_00000031.png,S506_004,31,4
S506_004_00000030.png,../01_raw_data/CK+/cohn-kanade-images/S506/004/S506_004_00000030.png,S506_004,30,4
S506_004_00000024.png,../01_raw_data/CK+/cohn-kanade-images/S506/004/S506_004_00000024.png,S506_004,24,4
S506_004_00000018.png,../01_raw_data/CK+/cohn-kanade-images/S506/004/S506_004_00000018.png,S506_004,18,4
S506_002_00000006.png,../01_raw_data/CK+/cohn-kanade-images/S506/002/S506_002_00000006.png,S506_002,6,2
S506_002_00000007.png,../01_raw_data/CK+/cohn-kanade-images/S506/002/S506_002_00000007.png,S506_002,7,2
S506_002_00000005.png,../01_raw_data/CK+/cohn-kanade-images/S506/002/S506_002_00000005.png,S506_002,5,2
S506_002_00000004.png,../01_raw_data/CK+/cohn-kanade-images/S506/002/S506_002_00000004.png,S506_002,4,0
S506_002_00000001.png,../01_raw_data/CK+/cohn-kanade-images/S506/002/S506_002_00000001.png,S506_002,1,0
S506_002_00000003.png,../01_raw_data/CK+/cohn-kanade-images/S506/002/S506_002_00000003.png,S506_002,3,0
S506_002_00000002.png,../01_raw_data/CK+/cohn-kanade-images/S506/002/S506_002_00000002.png,S506_002,2,0
S506_002_00000009.png,../01_raw_data/CK+/cohn-kanade-images/S506/002/S506_002_00000009.png,S506_002,9,2
S506_002_00000008.png,../01_raw_data/CK+/cohn-kanade-images/S506/002/S506_002_00000008.png,S506_002,8,2
S101_002_00000007.png,../01_raw_data/CK+/cohn-kanade-images/S101/002/S101_002_00000007.png,S101_002,7,7
S101_002_00000013.png,../01_raw_data/CK+/cohn-kanade-images/S101/002/S101_002_00000013.png,S101_002,13,7
S101_002_00000012.png,../01_raw_data/CK+/cohn-kanade-images/S101/002/S101_002_00000012.png,S101_002,12,7
S101_002_00000006.png,../01_raw_data/CK+/cohn-kanade-images/S101/002/S101_002_00000006.png,S101_002,6,7
S101_002_00000010.png,../01_raw_data/CK+/cohn-kanade-images/S101/002/S101_002_00000010.png,S101_002,10,7
S101_002_00000004.png,../01_raw_data/CK+/cohn-kanade-images/S101/002/S101_002_00000004.png,S101_002,4,0
S101_002_00000005.png,../01_raw_data/CK+/cohn-kanade-images/S101/002/S101_002_00000005.png,S101_002,5,7
S101_002_00000011.png,../01_raw_data/CK+/cohn-kanade-images/S101/002/S101_002_00000011.png,S101_002,11,7
S101_002_00000015.png,../01_raw_data/CK+/cohn-kanade-images/S101/002/S101_002_00000015.png,S101_002,15,7
S101_002_00000001.png,../01_raw_data/CK+/cohn-kanade-images/S101/002/S101_002_00000001.png,S101_002,1,0
S101_002_00000014.png,../01_raw_data/CK+/cohn-kanade-images/S101/002/S101_002_00000014.png,S101_002,14,7
S101_002_00000002.png,../01_raw_data/CK+/cohn-kanade-images/S101/002/S101_002_00000002.png,S101_002,2,0
S101_002_00000016.png,../01_raw_data/CK+/cohn-kanade-images/S101/002/S101_002_00000016.png,S101_002,16,7
S101_002_00000017.png,../01_raw_data/CK+/cohn-kanade-images/S101/002/S101_002_00000017.png,S101_002,17,7
S101_002_00000003.png,../01_raw_data/CK+/cohn-kanade-images/S101/002/S101_002_00000003.png,S101_002,3,0
S101_002_00000019.png,../01_raw_data/CK+/cohn-kanade-images/S101/002/S101_002_00000019.png,S101_002,19,7
S101_002_00000018.png,../01_raw_data/CK+/cohn-kanade-images/S101/002/S101_002_00000018.png,S101_002,18,7
S101_002_00000008.png,../01_raw_data/CK+/cohn-kanade-images/S101/002/S101_002_00000008.png,S101_002,8,7
S101_002_00000009.png,../01_raw_data/CK+/cohn-kanade-images/S101/002/S101_002_00000009.png,S101_002,9,7
S106_006_00000001.png,../01_raw_data/CK+/cohn-kanade-images/S106/006/S106_006_00000001.png,S106_006,1,0
S106_006_00000002.png,../01_raw_data/CK+/cohn-kanade-images/S106/006/S106_006_00000002.png,S106_006,2,0
S106_006_00000003.png,../01_raw_data/CK+/cohn-kanade-images/S106/006/S106_006_00000003.png,S106_006,3,0
S106_006_00000007.png,../01_raw_data/CK+/cohn-kanade-images/S106/006/S106_006_00000007.png,S106_006,7,5
S106_006_00000006.png,../01_raw_data/CK+/cohn-kanade-images/S106/006/S106_006_00000006.png,S106_006,6,5
S106_006_00000010.png,../01_raw_data/CK+/cohn-kanade-images/S106/006/S106_006_00000010.png,S106_006,10,5
S106_006_00000004.png,../01_raw_data/CK+/cohn-kanade-images/S106/006/S106_006_00000004.png,S106_006,4,0
S106_006_00000005.png,../01_raw_data/CK+/cohn-kanade-images/S106/006/S106_006_00000005.png,S106_006,5,5
S106_006_00000011.png,../01_raw_data/CK+/cohn-kanade-images/S106/006/S106_006_00000011.png,S106_006,11,5
S106_006_00000008.png,../01_raw_data/CK+/cohn-kanade-images/S106/006/S106_006_00000008.png,S106_006,8,5
S106_006_00000009.png,../01_raw_data/CK+/cohn-kanade-images/S106/006/S106_006_00000009.png,S106_006,9,5
S106_004_00000008.png,../01_raw_data/CK+/cohn-kanade-images/S106/004/S106_004_00000008.png,S106_004,8,3
S106_004_00000007.png,../01_raw_data/CK+/cohn-kanade-images/S106/004/S106_004_00000007.png,S106_004,7,3
S106_004_00000006.png,../01_raw_data/CK+/cohn-kanade-images/S106/004/S106_004_00000006.png,S106_004,6,3
S106_004_00000004.png,../01_raw_data/CK+/cohn-kanade-images/S106/004/S106_004_00000004.png,S106_004,4,0
S106_004_00000005.png,../01_raw_data/CK+/cohn-kanade-images/S106/004/S106_004_00000005.png,S106_004,5,3
S106_004_00000001.png,../01_raw_data/CK+/cohn-kanade-images/S106/004/S106_004_00000001.png,S106_004,1,0
S106_004_00000002.png,../01_raw_data/CK+/cohn-kanade-images/S106/004/S106_004_00000002.png,S106_004,2,0
S106_004_00000003.png,../01_raw_data/CK+/cohn-kanade-images/S106/004/S106_004_00000003.png,S106_004,3,0
S106_002_00000009.png,../01_raw_data/CK+/cohn-kanade-images/S106/002/S106_002_00000009.png,S106_002,9,6
S106_002_00000008.png,../01_raw_data/CK+/cohn-kanade-images/S106/002/S106_002_00000008.png,S106_002,8,6
S106_002_00000014.png,../01_raw_data/CK+/cohn-kanade-images/S106/002/S106_002_00000014.png,S106_002,14,6
S106_002_00000001.png,../01_raw_data/CK+/cohn-kanade-images/S106/002/S106_002_00000001.png,S106_002,1,0
S106_002_00000015.png,../01_raw_data/CK+/cohn-kanade-images/S106/002/S106_002_00000015.png,S106_002,15,6
S106_002_00000003.png,../01_raw_data/CK+/cohn-kanade-images/S106/002/S106_002_00000003.png,S106_002,3,0
S106_002_00000016.png,../01_raw_data/CK+/cohn-kanade-images/S106/002/S106_002_00000016.png,S106_002,16,6
S106_002_00000002.png,../01_raw_data/CK+/cohn-kanade-images/S106/002/S106_002_00000002.png,S106_002,2,0
S106_002_00000006.png,../01_raw_data/CK+/cohn-kanade-images/S106/002/S106_002_00000006.png,S106_002,6,6
S106_002_00000012.png,../01_raw_data/CK+/cohn-kanade-images/S106/002/S106_002_00000012.png,S106_002,12,6
S106_002_00000013.png,../01_raw_data/CK+/cohn-kanade-images/S106/002/S106_002_00000013.png,S106_002,13,6
S106_002_00000007.png,../01_raw_data/CK+/cohn-kanade-images/S106/002/S106_002_00000007.png,S106_002,7,6
S106_002_00000011.png,../01_raw_data/CK+/cohn-kanade-images/S106/002/S106_002_00000011.png,S106_002,11,6
S106_002_00000005.png,../01_raw_data/CK+/cohn-kanade-images/S106/002/S106_002_00000005.png,S106_002,5,6
S106_002_00000004.png,../01_raw_data/CK+/cohn-kanade-images/S106/002/S106_002_00000004.png,S106_002,4,0
S106_002_00000010.png,../01_raw_data/CK+/cohn-kanade-images/S106/002/S106_002_00000010.png,S106_002,10,6
S139_002_00000008.png,../01_raw_data/CK+/cohn-kanade-images/S139/002/S139_002_00000008.png,S139_002,8,2
S139_002_00000009.png,../01_raw_data/CK+/cohn-kanade-images/S139/002/S139_002_00000009.png,S139_002,9,2
S139_002_00000001.png,../01_raw_data/CK+/cohn-kanade-images/S139/002/S139_002_00000001.png,S139_002,1,0
S139_002_00000002.png,../01_raw_data/CK+/cohn-kanade-images/S139/002/S139_002_00000002.png,S139_002,2,0
S139_002_00000003.png,../01_raw_data/CK+/cohn-kanade-images/S139/002/S139_002_00000003.png,S139_002,3,0
S139_002_00000007.png,../01_raw_data/CK+/cohn-kanade-images/S139/002/S139_002_00000007.png,S139_002,7,2
S139_002_00000013.png,../01_raw_data/CK+/cohn-kanade-images/S139/002/S139_002_00000013.png,S139_002,13,2
S139_002_00000012.png,../01_raw_data/CK+/cohn-kanade-images/S139/002/S139_002_00000012.png,S139_002,12,2
S139_002_00000006.png,../01_raw_data/CK+/cohn-kanade-images/S139/002/S139_002_00000006.png,S139_002,6,2
S139_002_00000010.png,../01_raw_data/CK+/cohn-kanade-images/S139/002/S139_002_00000010.png,S139_002,10,2
S139_002_00000004.png,../01_raw_data/CK+/cohn-kanade-images/S139/002/S139_002_00000004.png,S139_002,4,0
S139_002_00000005.png,../01_raw_data/CK+/cohn-kanade-images/S139/002/S139_002_00000005.png,S139_002,5,2
S139_002_00000011.png,../01_raw_data/CK+/cohn-kanade-images/S139/002/S139_002_00000011.png,S139_002,11,2
S130_012_00000008.png,../01_raw_data/CK+/cohn-kanade-images/S130/012/S130_012_00000008.png,S130_012,8,3
S130_012_00000009.png,../01_raw_data/CK+/cohn-kanade-images/S130/012/S130_012_00000009.png,S130_012,9,3
S130_012_00000007.png,../01_raw_data/CK+/cohn-kanade-images/S130/012/S130_012_00000007.png,S130_012,7,3
S130_012_00000006.png,../01_raw_data/CK+/cohn-kanade-images/S130/012/S130_012_00000006.png,S130_012,6,3
